Year,Mount,Day,Hour,Total amount of precipitation,Vapor_Pressure,Relative_Humudity,Amount of cloudiness,Actual_Pressure,Temperature
2016,1,22,0,0,6.2,84,4,1017.7,3.4
2016,1,22,1,0,5.9,87,5,1018,2.8
2016,1,22,2,0,5.1,74,5,1018.4,2.8
2016,1,22,3,0,5.5,74,4,1018.8,2.4
2016,1,22,4,0,5.9,81,5,1019.4,3.1
2016,1,22,5,0,5.8,83,5,1020,2.9
2016,1,22,6,0,5.7,81,6,1020.6,2.6
2016,1,22,7,0,5.4,77,5,1021.2,2.9
2016,1,22,8,0,6.4,87,7,1021.8,2.1
2016,1,22,9,0,5.5,78,6,1022,3.4
2016,1,22,10,0,5.6,70,7,1021.9,4
2016,1,22,11,0,5.4,74,6,1022.1,2.8
2016,1,22,12,0,5.1,73,4,1022.2,2.6
2016,1,22,13,0,5.4,75,3,1022.5,2.2
2016,1,22,14,0,5.7,91,7,1022.8,0.8
2016,1,22,15,0,6.2,95,7,1023.3,0.9
2016,1,22,16,0,6,99,7,1023.6,0.6
2016,1,22,17,0,5.4,83,6,1024.1,1.5
2016,1,22,18,0,5.3,84,6,1024.4,1.9
2016,1,22,19,0,4.9,77,7,1024.8,1.9
2016,1,22,20,0,4.5,71,5,1024.8,1.8
2016,1,22,21,0,4.3,68,5,1025.2,1.6
2016,1,22,22,0,4.7,71,6,1025.1,1.8
2016,1,22,23,0,4.4,67,5,1025.2,1.8
2016,1,23,0,0,4.5,69,7,1025.4,1.4
2016,1,23,1,0,4.4,64,6,1025.4,1.2
2016,1,23,2,0,4.1,62,5,1025.4,1
2016,1,23,3,0,4.3,65,5,1025.5,0.9
2016,1,23,4,0,3.7,62,5,1025.6,0.6
2016,1,23,5,0,4.2,67,6,1026,0.7
2016,1,23,6,0,5,83,7,1026.5,-0.3
2016,1,23,7,0,4,69,7,1026.4,0.9
2016,1,23,8,0,4.3,70,6,1026.6,1.3
2016,1,23,9,0,4.2,60,6,1026.2,2.5
2016,1,23,10,0,4.9,71,4,1025.8,2
2016,1,23,11,0,5.2,91,7,1025.4,0.2
2016,1,23,12,0,4.9,77,7,1025,0.7
2016,1,23,13,0,4.6,65,5,1024.9,1.3
2016,1,23,14,0,4.2,74,6,1025,0.7
2016,1,23,15,0,4.9,78,7,1025.1,0
2016,1,23,16,0,3.5,63,3,1025.1,0.7
2016,1,23,17,0,3.9,60,7,1025.3,0.9
2016,1,23,18,0,4.3,69,4,1025.4,-0.1
2016,1,23,19,0,4.5,77,2,1025.5,0
2016,1,23,20,0,5.5,96,6,1025.4,-1.5
2016,1,23,21,0,5.4,94,7,1025.3,-1.1
2016,1,23,22,0,5.7,93,7,1024.9,-0.8
2016,1,23,23,0,4.3,77,7,1024.4,0.1
2016,1,24,0,0,4,69,7,1024.4,0.3
2016,1,24,1,0,3.7,64,2,1024.2,0
2016,1,24,2,0,3.5,60,7,1023.9,0
2016,1,24,3,0,3.7,57,7,1023.7,0.2
2016,1,24,4,0,3.5,56,7,1023.8,-0.2
2016,1,24,5,0,3.4,55,5,1024,0
2016,1,24,6,0,3.6,56,4,1024.4,0
2016,1,24,7,0,3.8,56,5,1024.8,1.4
2016,1,24,8,0,4.2,66,6,1025.4,0.6
2016,1,24,9,0,4.1,65,6,1025.3,1.8
2016,1,24,10,0,4.5,55,4,1024.9,4.5
2016,1,24,11,0,4.4,58,6,1024.8,2.3
2016,1,24,12,0,4.4,64,5,1024.6,1.9
2016,1,24,13,0,4.2,66,6,1024.6,1.6
2016,1,24,14,0,4,66,7,1024.7,0.9
2016,1,24,15,0,3.8,62,5,1024.6,0.8
2016,1,24,16,0,3.7,60,4,1025,0.3
2016,1,24,17,0,3.9,63,4,1025.2,0.3
2016,1,24,18,0,4,63,4,1025.3,0.2
2016,1,24,19,0,3.6,62,4,1025.3,0.2
2016,1,24,20,0,3.7,62,6,1025.5,0.6
2016,1,24,21,0,3.4,57,6,1025.7,0.3
2016,1,24,22,0,3.5,56,6,1025.8,0.4
2016,1,24,23,0,3.6,57,6,1025.4,0.3
2016,1,25,0,0,3.4,59,4,1025.2,-0.2
2016,1,25,1,0,3.9,62,5,1024.9,0.2
2016,1,25,2,0,4,64,6,1024.9,0.3
2016,1,25,3,0,4.7,72,7,1025.1,0
2016,1,25,4,0,5.3,87,7,1025,-0.6
2016,1,25,5,0,4.8,77,6,1025.4,0
2016,1,25,6,0,4.8,79,6,1025.5,-0.3
2016,1,25,7,0,4.5,75,7,1025.6,0.6
2016,1,25,8,0,4.5,71,7,1025.7,1.6
2016,1,25,9,0,4.5,71,7,1025.8,1.7
2016,1,25,10,0,4.4,59,6,1025.5,2.3
2016,1,25,11,0,4.1,64,6,1024.9,1.6
2016,1,25,12,0,3.9,59,3,1024.6,1.5
2016,1,25,13,0,3.8,61,3,1024.4,0.9
2016,1,25,14,0,4.1,66,3,1024.2,0.7
2016,1,25,15,0,4.2,68,3,1024.4,0
2016,1,25,16,0,4.3,70,3,1024.5,-0.7
2016,1,25,17,0,4,71,3,1024.4,-1
2016,1,25,18,0,3.9,71,0,1024.5,-1.1
2016,1,25,19,0,4,70,0,1024.2,-1.1
2016,1,25,20,0,4.4,74,0,1023.9,-1.4
2016,1,25,21,0,4.2,75,0,1023.2,-1.5
2016,1,25,22,0,4.8,78,0,1022.7,-1.8
2016,1,25,23,0,4.2,80,0,1021.9,-2
2016,1,26,0,0,4.2,78,3,1020.9,-2.2
2016,1,26,1,0,4.4,77,4,1019.9,-1.4
2016,1,26,2,0,4.3,72,6,1018.1,0
2016,1,26,3,0,4.2,67,6,1018.2,0.3
2016,1,26,4,0,4.1,68,6,1017.5,0.8
2016,1,26,5,0,4.6,71,6,1017,1.1
2016,1,26,6,0,4.8,74,7,1016.6,1.4
2016,1,26,7,0,4.7,73,6,1016.9,1.7
2016,1,26,8,0,4.5,71,7,1016.9,1.8
2016,1,26,9,0,5.4,88,7,1017.4,0.6
2016,1,26,10,0,5.8,95,7,1017.2,0.5
2016,1,26,11,0,5.9,97,7,1017.6,0.5
2016,1,26,12,0,6,98,7,1017.8,0.6
2016,1,26,13,0,6,99,7,1018.1,0.8
2016,1,26,14,0,6,99,7,1018.6,0.6
2016,1,26,15,0,6,99,7,1019.2,0.7
2016,1,26,16,0,6.5,99,7,1019.9,1
2016,1,26,17,0.2,7,99,7,1020.5,2.4
2016,1,26,18,0,7,99,7,1021,2.7
2016,1,26,19,0,6.9,99,7,1021.8,2.6
2016,1,26,20,0,6.8,98,7,1022.1,2.7
2016,1,26,21,0,6.6,96,7,1022.5,2.6
2016,1,26,22,0,6.4,92,7,1023,2.4
2016,1,26,23,0,6.4,91,6,1022.9,2.4
2016,1,27,0,0,6.1,89,5,1023.2,2.4
2016,1,27,1,0,6,86,5,1023.3,2.7
2016,1,27,2,0,5.9,84,5,1023.1,2.7
2016,1,27,3,0.2,6,86,6,1023.3,2.6
2016,1,27,4,0,6.1,86,5,1023.6,2
2016,1,27,5,0,5.6,87,7,1024.1,1.8
2016,1,27,6,0,6,87,6,1024.4,2.3
2016,1,27,7,0,6.2,79,6,1024.8,4
2016,1,27,8,0,6.2,67,2,1025,5.9
2016,1,27,9,0,6.1,65,2,1025,7.9
2016,1,27,10,0,5.6,59,2,1024.5,8
2016,1,27,11,0.2,6.4,65,6,1023.9,6.9
2016,1,27,12,0,6.2,69,5,1023.3,5.8
2016,1,27,13,0,6.2,72,6,1023,5.8
2016,1,27,14,0,6.2,71,6,1022.8,5.5
2016,1,27,15,0,6.1,76,7,1022.6,4.9
2016,1,27,16,0,6.3,79,0,1022.4,4.4
2016,1,27,17,0,6.1,76,3,1022.2,4.8
2016,1,27,18,0,6.3,73,3,1021.9,5.2
2016,1,27,19,0,6.6,74,3,1021.6,5.3
2016,1,27,20,0,6.5,75,3,1021,5.5
2016,1,27,21,0,6.5,77,5,1021.3,5.7
2016,1,27,22,0,6.5,74,4,1020.4,5.6
2016,1,27,23,0,6.7,78,3,1019.9,5.4
2016,1,28,0,0,6.5,74,4,1019.8,5.9
2016,1,28,1,0,6.8,73,5,1019.4,6
2016,1,28,2,0,6.8,73,5,1019.5,6.2
2016,1,28,3,0,7,75,5,1019.1,6.3
2016,1,28,4,0,7.1,76,5,1019.5,6.4
2016,1,28,5,0,7.1,77,4,1019.4,6.5
2016,1,28,6,0,7.1,76,3,1019.8,6.6
2016,1,28,7,0,7.1,73,7,1020.2,7.5
2016,1,28,8,0,7.5,71,6,1020.1,8.3
2016,1,28,9,0,7.9,70,6,1020,9.3
2016,1,28,10,0,8.2,69,5,1019.8,10.3
2016,1,28,11,0,8.1,64,3,1019.4,11.4
2016,1,28,12,0,9.1,70,3,1019,10.9
2016,1,28,13,0,8.6,71,2,1018.9,10.9
2016,1,28,14,0,8.7,70,0,1019.2,10.4
2016,1,28,15,0,8.3,73,0,1019.3,9.6
2016,1,28,16,0,7.8,73,2,1019.4,8.9
2016,1,28,17,0,8.4,77,0,1019.9,8
2016,1,28,18,0,8.1,81,0,1020.2,7.8
2016,1,28,19,0,8.3,82,0,1020.3,7.7
2016,1,28,20,0,8,81,0,1020.4,7.9
2016,1,28,21,0,8.3,78,0,1020.6,8.1
2016,1,28,22,0,8,76,0,1020.5,8
2016,1,28,23,0,7.5,76,2,1020.5,7.9
2016,1,29,0,0,7.7,78,0,1020.7,7.7
2016,1,29,1,0,7.5,76,5,1020.9,7.8
2016,1,29,2,0,7.4,70,6,1020.8,8.4
2016,1,29,3,0,7.4,70,4,1020.9,8.3
2016,1,29,4,0,7.6,72,5,1021.4,8.1
2016,1,29,5,0,7.6,73,5,1021.7,8.2
2016,1,29,6,0,7.9,74,7,1022.2,8.3
2016,1,29,7,0,8.5,79,7,1022.2,8.6
2016,1,29,8,0,8.8,74,7,1022.6,10.1
2016,1,29,9,0,8.5,65,6,1022.7,11.7
2016,1,29,10,0,9.1,66,6,1022.3,12.6
2016,1,29,11,0,9.7,63,5,1021.8,13.5
2016,1,29,12,0,10.3,67,5,1021.3,13.3
2016,1,29,13,0,10.5,70,4,1021.2,13.1
2016,1,29,14,0,10.5,75,3,1021,12.1
2016,1,29,15,0,8.7,71,3,1021.1,10.8
2016,1,29,16,0,8.7,76,3,1021,9.4
2016,1,29,17,0,8.3,77,3,1021.4,8.8
2016,1,29,18,0,8.4,77,5,1021.3,8.7
2016,1,29,19,0,8.9,84,5,1021.2,8.1
2016,1,29,20,0,9,85,5,1021.2,8
2016,1,29,21,0,8.6,85,4,1021.3,7.6
2016,1,29,22,0,8.2,84,4,1021.6,7.8
2016,1,29,23,0,8.6,84,3,1021.4,7.1
2016,1,30,0,0,8.4,85,4,1021.3,7.6
2016,1,30,1,0,8.5,86,4,1021.2,7.6
2016,1,30,2,0,8.8,89,5,1020.9,7.7
2016,1,30,3,0,9,84,6,1021.1,8.6
2016,1,30,4,0,9.6,90,6,1021.4,8.4
2016,1,30,5,0,9.9,92,6,1021.9,8.3
2016,1,30,6,0,10.1,95,6,1022.5,8.2
2016,1,30,7,0,9.5,89,4,1023,8.3
2016,1,30,8,0,9.5,89,6,1023.4,8.3
2016,1,30,9,0,9.4,93,7,1023.6,7.6
2016,1,30,10,0,9.6,96,8,1023.5,7.7
2016,1,30,11,0,9.7,98,8,1023.4,7.5
2016,1,30,12,0,9.8,99,8,1023.1,7.6
2016,1,30,13,0,9.7,97,8,1023.1,7.5
2016,1,30,14,0,9.6,96,8,1023.3,7.4
2016,1,30,15,0,9.6,97,8,1023.2,7.2
2016,1,30,16,0,9.8,98,8,1023.1,7
2016,1,30,17,0,9.2,99,8,1023.2,6.9
2016,1,30,18,0,9,97,7,1023.1,6.9
2016,1,30,19,0,8.7,93,5,1022.8,6.5
2016,1,30,20,0,8.4,97,5,1022.3,5.7
2016,1,30,21,0,8.6,99,5,1021.9,5.4
2016,1,30,22,0,8.6,99,6,1020.8,5.5
2016,1,30,23,0,9.2,99,6,1020.1,6
2016,1,31,0,0,9.2,95,5,1019.3,7.1
2016,1,31,1,0,8.5,91,5,1018.3,6.9
2016,1,31,2,0,8.8,93,6,1017.4,6.4
2016,1,31,3,0,8.8,94,5,1016.9,6.8
2016,1,31,4,0,8.9,95,5,1016.6,6.4
2016,1,31,5,0,8.8,95,6,1016.3,6.5
2016,1,31,6,0,8.8,95,8,1015.8,6.7
2016,1,31,7,0,9,91,5,1015.9,7.7
2016,1,31,8,0,9.8,85,4,1015.9,9.2
2016,1,31,9,0,9.2,73,5,1015.6,11.2
2016,1,31,10,0,8.5,70,6,1014.8,10.5
2016,1,31,11,0,8.7,66,4,1013.6,12.2
2016,1,31,12,0,8.7,63,3,1012.6,12.4
2016,1,31,13,0,9,61,4,1012.4,13
2016,1,31,14,0,8.8,63,5,1012.5,12.3
2016,1,31,15,0,8.9,68,6,1012.5,11.6
2016,1,31,16,0,9.4,72,5,1012.7,11.2
2016,1,31,17,0,9.6,75,4,1012.6,11.3
2016,1,31,18,0,9.4,73,5,1012.5,11.5
2016,1,31,19,0,9.4,72,3,1012.4,11.5
2016,1,31,20,0,9.7,74,3,1012.3,11.2
2016,1,31,21,0,9.4,77,6,1012.7,10.5
2016,1,31,22,0,10,78,7,1012.4,11.1
2016,1,31,23,0,10,77,7,1012.1,11.2
2016,2,1,0,0,10,77,7,1012.5,11.3
2016,2,1,1,0.4,9.8,76,7,1012.2,11.3
2016,2,1,2,0.2,10.7,86,7,1011.5,10.1
2016,2,1,3,0.2,10.4,86,7,1011.6,10.1
2016,2,1,4,0,9.9,83,7,1011.1,10.4
2016,2,1,5,0,9.3,77,5,1011.4,10.8
2016,2,1,6,0,9.4,73,6,1011.3,11.5
2016,2,1,7,0,9.7,70,7,1011.3,12.1
2016,2,1,8,0,9.7,68,4,1011.4,13.5
2016,2,1,9,0,9.7,65,7,1011.5,13.4
2016,2,1,10,0,10.4,66,7,1011.3,13.9
2016,2,1,11,0,10.7,67,6,1010.9,15.4
2016,2,1,12,0,10.5,65,5,1010.4,14.8
2016,2,1,13,0,10.7,68,7,1010.8,14.7
2016,2,1,14,0,11,69,6,1010.5,14.5
2016,2,1,15,0,11.2,71,6,1011.1,14.3
2016,2,1,16,0,10.8,73,7,1011.7,13.8
2016,2,1,17,0,11.1,74,7,1012.6,13.6
2016,2,1,18,0.2,11.1,77,7,1013.4,13.1
2016,2,1,19,0,11.2,79,6,1013.9,12.6
2016,2,1,20,0,10.9,76,7,1015.1,13.2
2016,2,1,21,0,10.8,73,7,1016.2,12.9
2016,2,1,22,0,10,73,6,1017.4,11.9
2016,2,1,23,0,9.6,83,3,1018.4,9.5
2016,2,2,0,0,9.5,84,5,1019,9.4
2016,2,2,1,0,9.1,84,5,1019.6,8.8
2016,2,2,2,0,9.1,91,3,1019.5,7.8
2016,2,2,3,0,9,90,2,1019.8,7
2016,2,2,4,0,8.9,95,0,1020.3,6.5
2016,2,2,5,0,9.1,97,0,1021.1,6.2
2016,2,2,6,0,9.1,98,2,1021.7,6.5
2016,2,2,7,0,9.3,94,0,1021.9,7.5
2016,2,2,8,0,9.8,79,0,1021.5,11.1
2016,2,2,9,0,9.9,68,0,1021.8,13.9
2016,2,2,10,0,7.3,40,0,1021.4,16.3
2016,2,2,11,0,6.9,38,0,1020.9,16.2
2016,2,2,12,0,7.3,44,0,1020.3,14.4
2016,2,2,13,0,7.8,51,0,1019.9,14.7
2016,2,2,14,0,8.5,52,0,1019.6,14.4
2016,2,2,15,0,8.5,57,0,1019.5,13.4
2016,2,2,16,0,8.8,62,0,1019.8,12
2016,2,2,17,0,9,72,0,1019.7,10.2
2016,2,2,18,0,9.6,78,0,1019.4,9.8
2016,2,2,19,0,9.4,82,0,1019.2,9.4
2016,2,2,20,0,9,84,0,1019,8.7
2016,2,2,21,0,9.4,87,3,1018.5,8
2016,2,2,22,0,9,86,3,1018.1,9
2016,2,2,23,0,9.4,78,3,1017.8,9.9
2016,2,3,0,0,9.3,77,3,1017.6,10.4
2016,2,3,1,0,9.1,75,3,1016.7,10.7
2016,2,3,2,0,8.7,74,3,1016.1,11
2016,2,3,3,0,9.1,70,0,1015.9,11
2016,2,3,4,0,8.5,72,0,1015.5,10.8
2016,2,3,5,0,8.7,68,0,1015.3,11.4
2016,2,3,6,0,8.7,64,4,1016,12.3
2016,2,3,7,0,8.5,55,4,1015.1,15.1
2016,2,3,8,0,8.7,50,6,1015.3,16.5
2016,2,3,9,0,8.5,46,6,1014.8,17.8
2016,2,3,10,0,8.5,42,4,1013.8,18.4
2016,2,3,11,0,8.5,42,3,1013,18.6
2016,2,3,12,0.8,8.7,46,4,1012.4,17.7
2016,2,3,13,0,9.3,46,2,1012.1,18
2016,2,3,14,0,9.3,47,2,1011.6,17.9
2016,2,3,15,0,9.3,53,2,1011.4,17.1
2016,2,3,16,0,9.4,54,2,1011.4,15.8
2016,2,3,17,0,9.9,59,3,1011.1,15.5
2016,2,3,18,0,9.8,55,3,1011.1,16.2
2016,2,3,19,0,9.6,56,0,1011.2,14.5
2016,2,3,20,0,9.2,56,0,1011,15.7
2016,2,3,21,0,9.4,54,1,1010.4,16.3
2016,2,3,22,0,9,53,0,1010,15.5
2016,2,3,23,0,8.9,51,0,1008.8,16.3
2016,2,4,0,0,8.4,49,0,1008.9,16.5
2016,2,4,1,0,8.4,50,0,1008.8,15.8
2016,2,4,2,0,9.2,53,3,1008.7,15.3
2016,2,4,3,0,10.1,58,2,1008.2,15
2016,2,4,4,0,10.4,64,2,1008.7,14.5
2016,2,4,5,0,9.7,63,0,1008.4,14.3
2016,2,4,6,0,9.3,59,5,1008.7,14.6
2016,2,4,7,0,9,53,6,1008.5,15.1
2016,2,4,8,0,8.9,49,6,1008.3,15.9
2016,2,4,9,0,8.5,48,4,1008,16.8
2016,2,4,10,0,9.5,50,5,1007.6,17
2016,2,4,11,0,9.8,54,6,1007.6,16.1
2016,2,4,12,0,9.7,58,6,1007.8,15.9
2016,2,4,13,0,10.4,57,7,1007.6,16.1
2016,2,4,14,0,10.4,59,7,1007.6,16
2016,2,4,15,0,10.1,59,6,1007.5,15.7
2016,2,4,16,0,10.2,60,5,1007.7,15.3
2016,2,4,17,0,9.7,58,6,1007.6,15.9
2016,2,4,18,0,9.7,58,5,1007.3,15.9
2016,2,4,19,0,9.9,58,7,1007.3,15.7
2016,2,4,20,0,10.1,60,7,1006.5,15.6
2016,2,4,21,0,10.1,59,7,1005.9,15.2
2016,2,4,22,0,9.3,59,6,1005.7,14.8
2016,2,4,23,0,9.4,59,7,1005.7,14.3
2016,2,5,0,0,9.6,90,7,1006,8.4
2016,2,5,1,0.1,10,93,7,1005.7,8
2016,2,5,2,0.1,9.6,97,7,1005,7.4
2016,2,5,3,0,9.8,99,7,1004.7,7.1
2016,2,5,4,0.3,9.9,99,7,1004.2,7.1
2016,2,5,5,0.2,9.9,99,7,1004.2,7.2
2016,2,5,6,0,9.9,99,7,1004.2,7.2
2016,2,5,7,0.9,9.9,99,7,1004.2,7.3
2016,2,5,8,0.9,9.3,99,7,1004.4,6.6
2016,2,5,9,1.4,8.6,99,7,1004.4,5.7
2016,2,5,10,2.7,8.6,99,7,1004.4,4.9
2016,2,5,11,2.1,8,99,7,1004.9,4.1
2016,2,5,12,2.3,7.5,99,7,1004.6,3.7
2016,2,5,13,2,7.5,99,7,1004.5,3.8
2016,2,5,14,2,7.5,99,7,1005.2,3.5
2016,2,5,15,2.8,7.5,99,7,1005.6,3.2
2016,2,5,16,2.7,7.5,99,7,1006,3.3
2016,2,5,17,2.5,7.5,99,7,1006.3,3.7
2016,2,5,18,2.7,7.5,99,7,1007,3.7
2016,2,5,19,2.2,7.5,99,7,1007.7,3.5
2016,2,5,20,2.6,7.5,99,7,1008.5,3.3
2016,2,5,21,2.9,7.5,99,7,1009,3.1
2016,2,5,22,2.7,7.5,99,7,1010,3.1
2016,2,5,23,2.4,7.5,99,7,1010.1,3.2
2016,2,6,0,1.7,7.5,99,7,1011,3
2016,2,6,1,1.6,7.5,99,7,1011.6,3
2016,2,6,2,0.8,7,99,7,1012.1,2.9
2016,2,6,3,0.5,7.5,99,7,1012.8,3
2016,2,6,4,0,7,95,7,1013.5,3.4
2016,2,6,5,0,6.2,84,6,1014.6,3.9
2016,2,6,6,0,6.6,81,7,1015.7,4.1
2016,2,6,7,0,6.3,77,7,1016.9,4.3
2016,2,6,8,0,6.1,74,7,1017.4,5.2
2016,2,6,9,0,5.8,73,7,1018.3,4.7
2016,2,6,10,0,6.2,72,7,1018.2,5
2016,2,6,11,0,6,69,7,1018.3,5.4
2016,2,6,12,0,5.4,69,7,1018.4,4.7
2016,2,6,13,0,5.8,72,7,1019,4.5
2016,2,6,14,0,5.9,72,7,1019.4,4.3
2016,2,6,15,0,5.5,70,5,1019.9,3.8
2016,2,6,16,0,5.4,67,3,1020.8,3.5
2016,2,6,17,0,5.5,73,3,1021.3,3.4
2016,2,6,18,0,5.2,68,3,1021.7,3.5
2016,2,6,19,0,5.2,65,6,1022,3.7
2016,2,6,20,0,4.9,62,7,1022.1,3.6
2016,2,6,21,0,4.8,64,4,1022,3.2
2016,2,6,22,0,4.7,67,2,1022.1,3
2016,2,6,23,0,5.2,68,3,1022.2,3.1
2016,2,7,0,0,4.9,66,6,1022.2,3.6
2016,2,7,1,0,5.2,69,6,1022.2,3.4
2016,2,7,2,0,5.4,70,4,1022.3,3.3
2016,2,7,3,0,5.2,70,2,1022.6,3.1
2016,2,7,4,0,5,71,2,1022.7,2.8
2016,2,7,5,0,5,71,2,1023.2,2.9
2016,2,7,6,0,5.5,72,4,1023.6,3.6
2016,2,7,7,0,5.4,70,6,1023.8,4.5
2016,2,7,8,0,5.7,64,5,1023.6,6.7
2016,2,7,9,0,5.8,59,4,1023.6,6.2
2016,2,7,10,0,5.4,60,4,1023,6
2016,2,7,11,0.1,5.7,57,4,1022.7,6.3
2016,2,7,12,0,5.6,62,4,1022.1,5.6
2016,2,7,13,0,5.4,67,4,1021.8,4.9
2016,2,7,14,0,5.1,65,2,1021.5,4.7
2016,2,7,15,0,5.4,71,2,1021.4,4.4
2016,2,7,16,0,5.5,72,0,1021.9,3.7
2016,2,7,17,0,5.5,71,0,1022,3.5
2016,2,7,18,0,5.6,74,0,1022.2,3
2016,2,7,19,0,5.2,76,0,1022.4,2.6
2016,2,7,20,0,5.4,77,0,1022.3,2.1
2016,2,7,21,0,5.5,79,0,1022,1.9
2016,2,7,22,0,5.3,77,0,1021.9,2.3
2016,2,7,23,0,5.3,81,3,1021.4,1.7
2016,2,8,0,0,5.5,84,3,1021.3,1.2
2016,2,8,1,0,5.4,81,3,1020.6,1.6
2016,2,8,2,0,5.3,83,4,1020.3,1.6
2016,2,8,3,0,5.4,82,5,1020.3,1.3
2016,2,8,4,0,5,78,5,1020.2,1.5
2016,2,8,5,0,5,76,4,1020.3,1.4
2016,2,8,6,0,5.2,74,0,1020.6,2.5
2016,2,8,7,0,5.7,77,0,1020.3,4.3
2016,2,8,8,0,5,51,0,1020.3,6.4
2016,2,8,9,0,5.4,55,0,1020.1,7.6
2016,2,8,10,0,6,48,0,1019.4,10
2016,2,8,11,0,6.9,60,0,1019,9.4
2016,2,8,12,0,6.3,65,0,1018.4,6.4
2016,2,8,13,0,6.6,76,0,1018.3,5.6
2016,2,8,14,0,6.3,74,0,1018.1,5.6
2016,2,8,15,0,6.8,78,0,1018.2,5.1
2016,2,8,16,0,6.7,84,0,1018.5,4.4
2016,2,8,17,0,6.5,86,0,1018.8,3.9
2016,2,8,18,0,6.7,89,0,1018.7,3.6
2016,2,8,19,0,6.8,91,0,1018.5,3.2
2016,2,8,20,0,6.6,87,0,1018.4,3.1
2016,2,8,21,0,6.8,93,0,1018.4,2.9
2016,2,8,22,0,6.6,94,0,1018.4,2.1
2016,2,8,23,0,6.2,95,0,1017.9,1.9
2016,2,9,0,0,6.4,96,0,1017.8,1.4
2016,2,9,1,0,6.2,98,0,1017.8,1.8
2016,2,9,2,0,6.3,96,0,1017.5,1.3
2016,2,9,3,0,6.4,97,0,1017.2,1.4
2016,2,9,4,0,6.5,99,0,1017.1,1.5
2016,2,9,5,0,6.9,99,0,1017.2,2.2
2016,2,9,6,0,6.9,93,0,1017.6,3.9
2016,2,9,7,0,7.5,85,2,1017.8,7
2016,2,9,8,0,7,70,3,1017.6,8.7
2016,2,9,9,0,6.5,60,2,1017.4,9.9
2016,2,9,10,0,7,54,3,1017,11.4
2016,2,9,11,0,6,48,3,1016.7,11.6
2016,2,9,12,0,6.3,51,4,1016.2,10.4
2016,2,9,13,0,7.1,59,3,1016,10.4
2016,2,9,14,0,7,61,2,1015.7,9.8
2016,2,9,15,0,7.5,65,3,1015.3,9.3
2016,2,9,16,0,7.5,69,2,1015.2,8.2
2016,2,9,17,0,7.8,78,3,1015,7.1
2016,2,9,18,0,7.7,81,0,1014.6,6.6
2016,2,9,19,0,7.8,84,0,1014.3,6.2
2016,2,9,20,0,7.9,85,0,1014.3,5.8
2016,2,9,21,0,7.8,88,0,1014.1,5.1
2016,2,9,22,0,7.5,89,0,1013.6,5.3
2016,2,9,23,0,7.1,83,0,1012.8,5.8
2016,2,10,0,0,7.5,81,0,1011.9,6
2016,2,10,1,0,7.8,82,0,1011.3,6
2016,2,10,2,0,8.1,87,0,1010.9,6
2016,2,10,3,0,8.3,89,0,1010.8,5.9
2016,2,10,4,0,7.8,83,0,1010.3,6.1
2016,2,10,5,0,7.4,85,0,1009.9,5.5
2016,2,10,6,0,8,79,0,1009.7,7.3
2016,2,10,7,0,8.2,73,0,1008.9,10.6
2016,2,10,8,0,7,53,0,1008.1,12.9
2016,2,10,9,0,7.3,48,0,1007.6,14.5
2016,2,10,10,0,6.5,45,5,1007.1,14.4
2016,2,10,11,0,7,44,5,1006,14.3
2016,2,10,12,0,7.2,46,6,1005.1,13.7
2016,2,10,13,0,7.8,50,6,1004.7,14
2016,2,10,14,0,8.2,54,7,1004.7,13.6
2016,2,10,15,0,8.1,55,7,1004.1,13.7
2016,2,10,16,0,8.2,56,5,1003.7,13.5
2016,2,10,17,0,8.5,58,5,1003,13.4
2016,2,10,18,0,8.1,59,5,1002.6,13
2016,2,10,19,0,8.5,58,4,1002.4,13.2
2016,2,10,20,0,8.8,59,5,1002.2,13.1
2016,2,10,21,1.3,9.7,63,5,1001.7,13.2
2016,2,10,22,0.2,11.3,84,7,1001.3,11
2016,2,10,23,0,10.4,79,6,1001,11.7
2016,2,11,0,0,9.5,69,6,1000.6,12.6
2016,2,11,1,0,9.1,66,5,1000,12.9
2016,2,11,2,0.1,9.1,66,6,999.6,12.9
2016,2,11,3,1,10.5,72,5,999.4,11.8
2016,2,11,4,0,10.7,90,5,999.5,10.7
2016,2,11,5,1.6,10.1,82,6,999.5,11.9
2016,2,11,6,0,11.3,89,7,999.8,11.3
2016,2,11,7,0.7,11.9,84,7,1000.7,11.7
2016,2,11,8,5.6,9.6,91,7,1002.8,8.1
2016,2,11,9,0.4,9.2,98,7,1004.1,6.8
2016,2,11,10,0,9.8,99,7,1004.8,7.6
2016,2,11,11,0.1,11,98,7,1005.3,9.2
2016,2,11,12,0,10.7,94,4,1005.4,9.7
2016,2,11,13,0,8.7,78,2,1005.4,10.2
2016,2,11,14,0,9,65,2,1005.4,10.5
2016,2,11,15,0,8.3,69,6,1005.9,10.2
2016,2,11,16,0,9.2,77,6,1006.1,9
2016,2,11,17,0,9.2,80,6,1006.7,9.1
2016,2,11,18,0,9.2,77,6,1006.6,9.2
2016,2,11,19,0,9.5,87,6,1006.7,8.2
2016,2,11,20,0,10.1,87,7,1006.3,9.2
2016,2,11,21,0.2,10.4,90,6,1006.3,9.2
2016,2,11,22,0,10.6,90,7,1006,9.1
2016,2,11,23,0,10.9,95,7,1005.7,9.1
2016,2,12,0,0,10.6,94,7,1005.4,9.1
